CODCLAVECIC,FECHA,HORA,CANTIDAD,PRECIO
62183,24/05/22,12:14:51,30000.0,120.0
13038635,24/05/22,12:15:03,90000.0,110.0
7623882,24/05/22,12:15:30,40268.46,150.0
5640832,24/05/22,12:15:33,5000.0,90.0
2727113,24/05/22,12:15:39,50000.0,50.0
50063,24/05/22,12:15:54,5000.0,400.0
16067224,24/05/22,12:15:55,100000.0,130.0
69380,24/05/22,12:16:25,20000.0,520.0
82723,24/05/22,12:17:02,20000.0,150.0
70294,24/05/22,12:17:06,1500000.0,40.0
90669,24/05/22,12:17:20,25000.0,90.0
5875750,24/05/22,12:18:05,41000.0,100.0
7384431,24/05/22,12:18:21,10000.0,370.0
70536,24/05/22,12:18:31,100000.0,80.0
13103011,24/05/22,12:18:41,1000000.0,380.0
2067,24/05/22,12:18:53,10000.0,150.0
24244364,24/05/22,12:18:54,28000.0,90.0
21558488,24/05/22,12:19:01,20000.0,200.0
24244364,24/05/22,12:19:05,40000.0,90.0
3163780,24/05/22,12:19:11,5000.0,170.0
24244364,24/05/22,12:19:19,40000.0,90.0
13821845,24/05/22,12:19:24,50000.0,370.0
5886765,24/05/22,12:19:27,30000.0,310.0
3178365,24/05/22,12:19:29,10000.0,160.0
24244364,24/05/22,12:19:45,40000.0,100.0
24244364,24/05/22,12:19:56,40000.0,100.0
31777,24/05/22,12:20:01,20000.0,180.0
24244364,24/05/22,12:20:07,40000.0,100.0
22335498,24/05/22,12:20:19,18000.0,80.0
5138380,24/05/22,12:20:22,20000.0,310.0
71097,24/05/22,12:20:31,70000.0,110.0
10059425,24/05/22,12:21:02,30000.0,530.0
8690336,24/05/22,12:21:19,30000.0,50.0
3420782,24/05/22,12:21:27,18000.0,30.0
3730657,24/05/22,12:22:12,80000.0,20.0
4321712,24/05/22,12:22:26,30000.0,40.0
176755,24/05/22,12:22:30,50000.0,20.0
79938,24/05/22,12:23:08,50000.0,40.0
10492709,24/05/22,12:23:33,30000.0,320.0
3953799,24/05/22,12:23:37,15000.0,700.0
6029164,24/05/22,12:25:00,9903.09,150.0
5906910,24/05/22,12:25:06,30000.0,90.0
14626023,24/05/22,12:25:36,12000.0,460.0
4600277,24/05/22,12:26:00,30000.0,50.0
5400545,24/05/22,12:26:01,20000.0,30.0
4329859,24/05/22,12:26:46,7000.0,240.0
3793987,24/05/22,12:27:01,27000.0,470.0
12362,24/05/22,12:27:31,200000.0,50.0
27002964,24/05/22,12:27:39,5000.0,490.0
2704033,24/05/22,12:27:46,60000.0,80.0
10876207,24/05/22,12:27:48,18000.0,140.0
5851805,24/05/22,12:28:22,50000.0,40.0
5652682,24/05/22,12:28:45,15000.0,140.0
21464592,24/05/22,12:28:47,32500.0,50.0
25771113,24/05/22,12:29:27,6000.0,320.0
11458209,24/05/22,12:30:14,6000.0,180.0
6039073,24/05/22,12:30:26,260000.0,70.0
7345032,24/05/22,12:31:42,24000.0,150.0
7465802,24/05/22,12:32:19,10000.0,250.0
11346878,24/05/22,12:32:42,15000.0,150.0
24806315,24/05/22,12:33:38,10000.0,320.0
3963243,24/05/22,12:34:35,30000.0,280.0
699889,24/05/22,12:35:10,90000.0,100.0
10122,24/05/22,12:35:13,10000.0,40.0
21704451,24/05/22,12:35:18,122986.04,169.0
8060052,24/05/22,12:35:20,400000.0,120.0
21235855,24/05/22,12:35:32,5000.0,80.0
7396952,24/05/22,12:35:50,32000.0,150.0
3045053,24/05/22,12:36:08,15000.0,130.0
60605,24/05/22,12:37:04,10000.0,170.0
21395742,24/05/22,12:38:28,100000.0,70.0
17312015,24/05/22,12:38:34,90000.0,110.0
3421047,24/05/22,12:38:45,650000.0,50.0
6124771,24/05/22,12:38:48,5000.0,260.0
5207130,24/05/22,12:38:53,50000.0,90.0
5421467,24/05/22,12:39:03,100000.0,20.0
52571,24/05/22,12:39:06,30000.0,280.0
47608,24/05/22,12:39:39,50000.0,160.0
5800228,24/05/22,12:39:52,30000.0,610.0
8466480,24/05/22,12:40:59,15000.0,280.0
5832960,24/05/22,12:41:14,260000.0,120.0
23163001,24/05/22,12:41:34,50000.0,120.0
69568,24/05/22,12:41:35,850000.0,20.0
18646,24/05/22,12:41:44,30000.0,30.0
9591743,24/05/22,12:41:51,56000.0,80.0
16427,24/05/22,12:41:51,5000.0,660.0
70959,24/05/22,12:42:01,35000.0,20.0
3862346,24/05/22,12:42:03,10000.0,120.0
88681,24/05/22,12:42:22,10000.0,80.0
5832960,24/05/22,12:42:29,20000.0,120.0
19405580,24/05/22,12:42:43,61748.0,150.0
3145530,24/05/22,12:42:49,10000.0,90.0
7290317,24/05/22,12:43:09,15000.0,110.0
2727901,24/05/22,12:43:34,23000.0,130.0
19324601,24/05/22,12:43:40,50000.0,170.0
326,24/05/22,12:44:11,1000000.0,100.0
59316,24/05/22,12:45:12,60000.0,100.0
23412603,24/05/22,12:45:25,20000.0,230.0
65120,24/05/22,12:45:32,80000.0,100.0
6029164,24/05/22,12:45:33,21982.77,149.0
6051257,24/05/22,12:46:01,806018.27,219.0
6531628,24/05/22,12:46:03,150000.0,40.0
403145,24/05/22,12:46:39,250000.0,150.0
7498128,24/05/22,12:46:45,5000.0,200.0
5860744,24/05/22,12:46:47,30000.0,250.0
19465671,24/05/22,12:47:26,6200.27,149.0
14877333,24/05/22,12:47:29,3000000.0,650.0
24722606,24/05/22,12:49:15,30000.0,350.0
22418585,24/05/22,12:49:25,80000.0,260.0
3760550,24/05/22,12:49:54,20000.0,100.0
7744444,24/05/22,12:49:57,50000.0,50.0
411455,24/05/22,12:50:39,5000.0,50.0
49745,24/05/22,12:50:43,39000.0,300.0
2702148,24/05/22,12:50:50,17000.0,150.0
6889815,24/05/22,12:51:04,10000.0,480.0
17574557,24/05/22,12:51:13,100000.0,50.0
881100,24/05/22,12:51:49,25000.0,200.0
48608,24/05/22,12:52:14,54000.0,90.0
6767915,24/05/22,12:53:08,14099.28,99.0
14627,24/05/22,12:53:10,5000.0,120.0
12564906,24/05/22,12:53:20,5000.0,300.0
316,24/05/22,12:53:23,1000000.0,50.0
22801163,24/05/22,12:53:41,16983.7,150.0
5401620,24/05/22,12:53:43,100000.0,20.0
13886,24/05/22,12:53:58,35000.0,250.0
9692469,24/05/22,12:54:16,75000.0,400.0
5851805,24/05/22,12:54:17,20000.0,140.0
3044617,24/05/22,12:54:34,1000000.0,40.0
9527788,24/05/22,12:54:38,30000.0,20.0
412209,24/05/22,12:54:40,100000.0,200.0
14447182,24/05/22,12:55:18,15000.0,150.0
23606247,24/05/22,12:55:48,20000.0,230.0
17003931,24/05/22,12:55:54,7000.0,100.0
995751,24/05/22,12:56:12,10000.0,100.0
15683,24/05/22,12:56:32,500000.0,170.0
24736604,24/05/22,12:56:57,150000.0,50.0
23078968,24/05/22,12:57:06,60000.0,120.0
4902362,24/05/22,12:57:29,54274.08,49.0
7865746,24/05/22,12:57:48,54000.0,30.0
952709,24/05/22,12:58:26,10500.0,80.0
12271204,24/05/22,12:58:32,20000.0,70.0
12271204,24/05/22,12:59:04,20000.0,70.0
859578,24/05/22,12:59:11,250000.0,20.0
13097767,24/05/22,12:59:21,100000.0,120.0
276089,24/05/22,12:59:24,5000.0,710.0
12271204,24/05/22,12:59:34,20000.0,80.0
1134554,24/05/22,12:59:34,70000.0,70.0
6767915,24/05/22,12:59:35,90724.95,100.0
6767915,24/05/22,13:00:40,50000.0,90.0
10360318,24/05/22,13:00:47,100000.0,130.0
10252093,24/05/22,13:00:56,20000.0,380.0
12271204,24/05/22,13:00:58,6000.0,100.0
5254849,24/05/22,13:01:03,80000.0,580.0
12570797,24/05/22,13:01:13,40000.0,210.0
3229908,24/05/22,13:01:19,8000.0,330.0
5224912,24/05/22,13:01:25,7000.0,60.0
12271204,24/05/22,13:01:35,20000.0,100.0
8925145,24/05/22,13:02:01,5000.0,480.0
9019737,24/05/22,13:02:01,14400.0,290.0
12271204,24/05/22,13:02:06,30000.0,100.0
69545,24/05/22,13:02:10,60000.0,80.0
23618891,24/05/22,13:02:22,150000.0,40.0
372892,24/05/22,13:02:49,50000.0,200.0
21511302,24/05/22,13:03:12,158000.0,510.0
19711020,24/05/22,13:03:16,5000.0,510.0
4600277,24/05/22,13:03:27,30000.0,90.0
48959,24/05/22,13:03:38,50000.0,40.0
111368,24/05/22,13:04:03,806451.62,209.0
17577633,24/05/22,13:04:11,110000.0,50.0
3045034,24/05/22,13:04:51,63000.0,110.0
19316640,24/05/22,13:04:53,14000.0,210.0
56380,24/05/22,13:05:09,1000000.0,30.0
6093376,24/05/22,13:05:11,15000.0,600.0
11661803,24/05/22,13:05:50,35000.0,110.0
68877,24/05/22,13:06:08,120000.0,20.0
8456919,24/05/22,13:06:21,35000.0,680.0
55312,24/05/22,13:06:22,40000.0,70.0
7204457,24/05/22,13:06:43,83900.0,220.0
17514,24/05/22,13:07:21,200000.0,40.0
4300958,24/05/22,13:07:26,130000.0,70.0
22602793,24/05/22,13:07:28,66348.19,699.0
13206797,24/05/22,13:07:30,150000.0,100.0
6988918,24/05/22,13:07:32,30000.0,70.0
6929875,24/05/22,13:08:09,20000.0,300.0
4557510,24/05/22,13:08:21,10000.0,110.0
7159191,24/05/22,13:08:31,60000.0,100.0
9885234,24/05/22,13:09:34,70000.0,290.0
22407090,24/05/22,13:09:44,50000.0,90.0
15119836,24/05/22,13:09:44,41000.0,310.0
14532971,24/05/22,13:09:47,3000.0,420.0
386810,24/05/22,13:09:49,35000.0,210.0
24595987,24/05/22,13:10:17,250000.0,70.0
6531628,24/05/22,13:10:18,50000.0,50.0
3461368,24/05/22,13:10:34,25000.0,80.0
14006237,24/05/22,13:11:01,200000.0,70.0
595860,24/05/22,13:11:05,20000.0,160.0
6842619,24/05/22,13:11:57,350000.0,70.0
5031498,24/05/22,13:12:56,20000.0,160.0
70302,24/05/22,13:12:57,22000.0,270.0
5757066,24/05/22,13:13:10,5000.0,540.0
22430783,24/05/22,13:13:56,80000.0,290.0
10572532,24/05/22,13:14:00,110000.0,110.0
7191086,24/05/22,13:14:39,40000.0,110.0
72196,24/05/22,13:14:44,70000.0,290.0
273085,24/05/22,13:14:58,67000.0,120.0
21451735,24/05/22,13:16:11,351000.0,140.0
52479,24/05/22,13:16:15,1500000.0,60.0
19922743,24/05/22,13:16:26,80000.0,130.0
57969,24/05/22,13:17:01,30000.0,200.0
21749005,24/05/22,13:17:53,109000.0,90.0
3371657,24/05/22,13:18:12,20000.0,300.0
4859936,24/05/22,13:18:16,100000.0,280.0
5201795,24/05/22,13:19:03,27650.0,100.0
19316627,24/05/22,13:19:21,20000.0,70.0
68635,24/05/22,13:19:48,5000.0,80.0
196257,24/05/22,13:20:27,100000.0,100.0
3219378,24/05/22,13:21:13,6000.0,400.0
1696561,24/05/22,13:21:27,140000.0,150.0
25655236,24/05/22,13:21:52,30000.0,150.0
12428476,24/05/22,13:21:52,200000.0,20.0
14476684,24/05/22,13:22:04,65000.0,20.0
3987238,24/05/22,13:22:08,7000000.0,200.0
840982,24/05/22,13:22:12,18000.0,550.0
5600774,24/05/22,13:22:13,115000.0,150.0
15021935,24/05/22,13:22:16,387000.0,20.0
8663156,24/05/22,13:22:17,40000.0,60.0
3837460,24/05/22,13:22:26,101000.0,20.0
7039804,24/05/22,13:23:00,80000.0,100.0
4540822,24/05/22,13:23:16,350000.0,80.0
11952833,24/05/22,13:23:52,20000.0,50.0
4882433,24/05/22,13:24:06,8000.0,30.0
22631211,24/05/22,13:24:15,45000.0,100.0
14473105,24/05/22,13:24:33,100000.0,80.0
169760,24/05/22,13:25:04,150000.0,70.0
6531628,24/05/22,13:25:21,30000.0,50.0
17766474,24/05/22,13:25:21,5000.0,140.0
22617281,24/05/22,13:25:24,80000.0,50.0
1939547,24/05/22,13:26:10,10000.0,70.0
6316871,24/05/22,13:27:03,100000.0,270.0
7991780,24/05/22,13:27:44,200000.0,100.0
8691124,24/05/22,13:28:17,15000.0,170.0
5977465,24/05/22,13:28:22,10000.0,100.0
6055876,24/05/22,13:28:57,5000.0,500.0
8654155,24/05/22,13:29:03,10000.0,500.0
3421047,24/05/22,13:30:11,70000.0,60.0
24780487,24/05/22,13:42:45,10001.0,200.0
7704892,24/05/22,13:43:45,20000.0,360.0
22409091,24/05/22,13:45:59,30000.0,290.0
10096707,24/05/22,13:48:32,30000.0,240.0
6703556,24/05/22,13:50:11,6000.0,540.0
8837582,24/05/22,13:51:48,6000.0,720.0
23204007,24/05/22,13:53:02,20000.0,240.0
12523279,24/05/22,13:59:43,5000.0,240.0
91585,24/05/22,14:04:31,25000.0,540.0
11286316,24/05/22,14:10:20,5000.0,540.0
10888152,24/05/22,14:11:27,20000.0,280.0
13150055,24/05/22,14:15:55,15000.0,150.0
6868335,24/05/22,14:17:07,3000.0,480.0
21379698,24/05/22,14:20:58,10000.0,190.0
6728495,24/05/22,14:23:21,100000.0,210.0
24235296,24/05/22,14:23:48,27000.0,540.0
8786821,24/05/22,14:26:59,94000.0,30.0
24004,24/05/22,14:28:51,25000.0,390.0
7602943,24/05/22,14:30:12,67000.0,110.0
5263863,24/05/22,14:31:19,100000.0,570.0
14481611,24/05/22,14:38:31,40000.0,180.0
3331773,24/05/22,14:39:43,15000.0,720.0
10925477,24/05/22,14:41:06,5000.0,440.0
11773637,24/05/22,14:43:45,5000.0,340.0
4534312,24/05/22,14:45:25,35000.0,670.0
3855317,24/05/22,14:47:40,4000.0,230.0
8276430,24/05/22,14:47:54,12000.0,50.0
6701999,24/05/22,14:48:43,15000.0,120.0
7405623,24/05/22,14:48:58,21000.0,140.0
7134618,24/05/22,14:49:37,70000.0,45.0
18281397,24/05/22,14:50:43,8034.28,250.0
16658,24/05/22,14:51:40,16000.0,660.0
782584,24/05/22,14:52:43,8248.56,619.0
11968648,24/05/22,14:59:07,50000.0,540.0
6916283,24/05/22,15:02:25,20000.0,360.0
6345407,24/05/22,15:04:40,7000.0,230.0
22881767,24/05/22,15:13:31,17000.0,490.0
88681,24/05/22,15:15:25,10000.0,130.0
4888644,24/05/22,15:20:29,20000.0,20.0
70130,24/05/22,15:20:45,24000.0,620.0
22227889,24/05/22,15:20:55,20000.0,60.0
12714725,24/05/22,15:23:26,5000.0,70.0
22228596,24/05/22,15:23:46,24032.0,69.0
23312116,24/05/22,15:24:04,91000.0,220.0
3780537,24/05/22,15:25:33,4000.0,160.0
2510,24/05/22,15:26:41,12500.0,390.0
12553667,24/05/22,15:26:47,23500.0,160.0
10477793,24/05/22,15:27:08,19430.76,449.0
5336365,24/05/22,15:27:52,40000.0,460.0
11683107,24/05/22,15:30:01,15000.0,340.0
10065868,24/05/22,15:30:13,60000.0,210.0
23892970,24/05/22,15:32:03,8000.0,340.0
23318108,24/05/22,15:33:04,40000.0,110.0
19765426,24/05/22,15:35:14,30000.0,240.0
25552825,24/05/22,15:38:58,80000.0,130.0
6675759,24/05/22,15:40:38,12800.0,360.0
14787903,24/05/22,15:45:14,110000.0,290.0
12488090,24/05/22,15:47:35,10001.0,209.0
24477764,24/05/22,15:54:24,43500.0,510.0
5757066,24/05/22,16:00:19,5000.0,640.0
68635,24/05/22,16:07:58,6000.0,160.0
24626945,24/05/22,16:10:44,3000.0,260.0
7134618,24/05/22,16:10:51,40000.0,45.0
10856677,24/05/22,16:10:55,15000.0,700.0
11410349,24/05/22,16:11:54,10000.0,700.0
89671,24/05/22,16:12:31,13000.0,590.0
10429899,24/05/22,16:18:20,81500.0,140.0
6811041,24/05/22,16:20:19,7400.0,130.0
22238105,24/05/22,16:22:47,150000.0,610.0
24605541,24/05/22,16:23:08,10000.0,390.0
13147726,24/05/22,16:26:27,75000.0,30.0
5750259,24/05/22,16:26:32,5000.0,710.0
3196970,24/05/22,16:34:42,16000.0,210.0
11473130,24/05/22,16:39:11,20000.0,210.0
9458721,24/05/22,16:40:42,20000.0,90.0
13147726,24/05/22,16:42:19,65000.0,30.0
10299477,24/05/22,16:44:34,5000.0,590.0
45534,24/05/22,16:52:30,5000.0,590.0
21817483,24/05/22,16:53:25,3200.0,510.0
122440,24/05/22,16:55:37,14000.0,590.0
3916342,24/05/22,16:55:47,15000.0,290.0
14467895,24/05/22,16:58:39,36580.0,200.0
8850438,24/05/22,17:00:12,15000.0,390.0
10829677,24/05/22,17:00:25,35000.0,270.0
11653988,24/05/22,17:06:17,20000.0,200.0
12698538,24/05/22,17:08:26,14700.0,200.0
7596466,24/05/22,17:23:18,105000.0,390.0
12508610,24/05/22,17:31:03,30000.0,90.0
24235296,24/05/22,17:34:11,9000.0,590.0
25944,24/05/22,17:39:12,18000.0,190.0
1034914,24/05/22,17:53:50,7700.0,190.0
14922102,24/05/22,17:56:18,18000.0,210.0
11452471,24/05/22,17:58:36,6000.0,640.0
77009,24/05/22,17:59:11,21870.0,290.0
11452471,24/05/22,17:59:34,6700.0,640.0
61212,24/05/22,18:01:33,20000.0,150.0
24487894,25/05/22,09:04:16,5000.0,250.0
8837582,25/05/22,09:04:43,17000.0,550.0
5171341,25/05/22,09:05:18,5000.0,150.0
14811364,25/05/22,09:06:22,10000.0,100.0
56530,25/05/22,09:06:42,100000.0,150.0
70130,25/05/22,09:08:52,7000.0,430.0
498355,25/05/22,09:09:39,50000.0,70.0
5643151,25/05/22,09:09:42,10000.0,600.0
359357,25/05/22,09:10:08,35000.0,60.0
58198,25/05/22,09:10:30,300000.0,580.0
450178,25/05/22,09:11:18,300000.0,540.0
7174131,25/05/22,09:12:05,50000.0,30.0
21812503,25/05/22,09:12:25,66000.0,250.0
21484439,25/05/22,09:12:57,10000.0,250.0
13462055,25/05/22,09:13:19,22000.0,20.0
70154,25/05/22,09:14:06,5000.0,450.0
13455229,25/05/22,09:14:07,25000.0,180.0
4569583,25/05/22,09:14:32,18000.0,100.0
7096918,25/05/22,09:14:39,20000.0,200.0
24070707,25/05/22,09:14:52,5000.0,300.0
53278,25/05/22,09:14:55,5000.0,100.0
3350571,25/05/22,09:15:32,13351.13,299.0
2393182,25/05/22,09:16:33,100000.0,50.0
5954587,25/05/22,09:17:11,10000.0,230.0
467600,25/05/22,09:17:14,80000.0,150.0
7443026,25/05/22,09:17:43,7000.0,90.0
7052501,25/05/22,09:17:49,20000.0,150.0
9045199,25/05/22,09:18:20,150000.0,650.0
13969,25/05/22,09:18:42,40000.0,100.0
2800552,25/05/22,09:18:49,7300.0,550.0
48959,25/05/22,09:19:02,200000.0,20.0
5865347,25/05/22,09:19:54,5000.0,200.0
25176344,25/05/22,09:20:07,25000.0,200.0
14483573,25/05/22,09:20:08,107613.67,70.0
14483573,25/05/22,09:20:41,107613.67,70.0
12789370,25/05/22,09:21:04,10000.0,100.0
72385,25/05/22,09:21:10,1400000.0,230.0
9858822,25/05/22,09:21:14,5200.0,650.0
9603861,25/05/22,09:21:35,60000.0,200.0
7290027,25/05/22,09:21:35,1400000.0,230.0
391793,25/05/22,09:22:02,150000.0,230.0
13693782,25/05/22,09:22:11,100000.0,70.0
10503615,25/05/22,09:22:59,50000.0,330.0
57066,25/05/22,09:23:05,15000.0,280.0
8651329,25/05/22,09:23:12,10000.0,300.0
14503492,25/05/22,09:23:19,100000.0,500.0
8651329,25/05/22,09:23:31,5000.0,300.0
12032227,25/05/22,09:24:05,150000.0,20.0
8651329,25/05/22,09:24:13,10000.0,300.0
22210399,25/05/22,09:24:51,23000.0,150.0
22540349,25/05/22,09:25:00,50000.0,130.0
13996875,25/05/22,09:25:04,40000.0,160.0
12191022,25/05/22,09:25:10,3000.0,470.0
2896394,25/05/22,09:25:38,485000.0,100.0
2896394,25/05/22,09:26:06,108000.0,100.0
19248007,25/05/22,09:26:32,15000.0,200.0
2881093,25/05/22,09:27:05,30000.0,500.0
70905,25/05/22,09:27:27,33000.0,150.0
22367162,25/05/22,09:27:34,5000.0,280.0
219684,25/05/22,09:27:49,30000.0,500.0
6531628,25/05/22,09:27:55,20000.0,50.0
23484446,25/05/22,09:28:04,250000.0,50.0
17974,25/05/22,09:28:05,90000.0,150.0
24066724,25/05/22,09:28:17,50000.0,50.0
3213894,25/05/22,09:28:39,25000.0,300.0
8522661,25/05/22,09:28:58,160000.0,50.0
55419,25/05/22,09:29:24,20000.0,50.0
4854628,25/05/22,09:29:34,30000.0,100.0
52482,25/05/22,09:29:44,20000.0,130.0
11470248,25/05/22,09:29:50,100000.0,350.0
5009380,25/05/22,09:29:52,20000.0,100.0
3213505,25/05/22,09:29:56,15000.0,150.0
9705164,25/05/22,09:30:27,11000.0,170.0
6490375,25/05/22,09:30:32,100000.0,20.0
69024,25/05/22,09:30:52,360000.0,25.0
237302,25/05/22,09:31:01,25000.0,330.0
359780,25/05/22,09:32:19,20000.0,50.0
8448623,25/05/22,09:32:35,26206.0,100.0
14119214,25/05/22,09:32:39,32000.0,250.0
29061,25/05/22,09:33:01,30000.0,20.0
14376302,25/05/22,09:33:21,300000.0,700.0
9756191,25/05/22,09:33:54,50000.0,50.0
470569,25/05/22,09:35:24,18000.0,150.0
3895117,25/05/22,09:35:29,25000.0,450.0
11200398,25/05/22,09:35:37,36900.0,170.0
5771738,25/05/22,09:35:47,26000.0,250.0
3831900,25/05/22,09:35:50,40000.0,100.0
2249491,25/05/22,09:36:37,20000.0,400.0
55312,25/05/22,09:36:40,1380000.0,30.0
3844311,25/05/22,09:36:51,100000.0,40.0
3500226,25/05/22,09:36:55,50000.0,600.0
12789370,25/05/22,09:37:04,5000.0,150.0
2885653,25/05/22,09:37:16,40000.0,120.0
68926,25/05/22,09:38:06,100000.0,250.0
12782260,25/05/22,09:38:12,20000.0,450.0
206377,25/05/22,09:38:19,20000.0,320.0
2067694,25/05/22,09:38:38,40000.0,150.0
60258,25/05/22,09:39:14,200000.0,20.0
6853849,25/05/22,09:39:41,25000.0,100.0
13939727,25/05/22,09:39:47,100000.0,100.0
23630,25/05/22,09:41:44,130000.0,40.0
24780487,25/05/22,09:42:08,10001.0,209.0
4290376,25/05/22,09:42:14,100000.0,120.0
6988918,25/05/22,09:42:14,100000.0,160.0
199274,25/05/22,09:42:44,40000.0,70.0
68959,25/05/22,09:43:37,10000.0,600.0
3450154,25/05/22,09:44:08,60000.0,250.0
23739691,25/05/22,09:45:14,830000.0,230.0
17626,25/05/22,09:46:23,30000.0,30.0
9009398,25/05/22,09:46:26,58283.0,244.0
8351462,25/05/22,09:46:45,150000.0,60.0
3175423,25/05/22,09:46:45,100000.0,115.0
7071429,25/05/22,09:47:17,50000.0,25.0
18347,25/05/22,09:47:30,50000.0,35.0
9009398,25/05/22,09:47:39,46867.2,209.0
4311525,25/05/22,09:47:48,205000.0,45.0
6838267,25/05/22,09:48:17,15000.0,50.0
394015,25/05/22,09:48:33,22000.0,90.0
6908892,25/05/22,09:48:33,15000.0,120.0
8876365,25/05/22,09:49:11,20000.0,60.0
358565,25/05/22,09:49:17,52000.0,70.0
5633661,25/05/22,09:49:40,45000.0,60.0
358565,25/05/22,09:50:05,62000.0,80.0
22128873,25/05/22,09:50:18,260000.0,390.0
19405580,25/05/22,09:50:18,26400.0,180.0
5101143,25/05/22,09:50:32,140000.0,110.0
7130987,25/05/22,09:50:35,13500.0,150.0
6908647,25/05/22,09:50:46,20000.0,60.0
22128854,25/05/22,09:50:48,41000.0,400.0
24860,25/05/22,09:50:50,130000.0,430.0
5814647,25/05/22,09:50:59,30000.0,200.0
29796,25/05/22,09:51:01,100000.0,50.0
3825777,25/05/22,09:51:09,50000.0,600.0
8394025,25/05/22,09:51:33,130000.0,400.0
2878312,25/05/22,09:51:36,50000.0,160.0
13246908,25/05/22,09:51:55,654428.68,100.0
29061,25/05/22,09:52:02,30000.0,20.0
13194339,25/05/22,09:52:15,15000.0,110.0
23423060,25/05/22,09:52:19,20000.0,140.0
72243,25/05/22,09:52:39,20000.0,220.0
4600277,25/05/22,09:52:50,20000.0,60.0
4547877,25/05/22,09:52:52,30000.0,60.0
9959,25/05/22,09:52:55,100000.0,20.0
5391737,25/05/22,09:52:55,50000.0,120.0
4626790,25/05/22,09:53:25,30000.0,50.0
14383425,25/05/22,09:53:32,50000.0,110.0
8699219,25/05/22,09:53:59,30000.0,60.0
19955382,25/05/22,09:54:00,20000.0,80.0
7927866,25/05/22,09:54:48,43200.0,110.0
12894988,25/05/22,09:55:08,15000.0,320.0
19842390,25/05/22,09:55:16,400000.0,40.0
2740143,25/05/22,09:55:20,100000.0,20.0
5391737,25/05/22,09:55:27,50000.0,150.0
19842390,25/05/22,09:55:40,100000.0,30.0
22128873,25/05/22,09:56:01,20000.0,350.0
15008623,25/05/22,09:56:04,60000.0,130.0
122068,25/05/22,09:56:43,30000.0,190.0
58345,25/05/22,09:56:47,325000.0,540.0
14293387,25/05/22,09:57:10,20000.0,210.0
14224419,25/05/22,09:57:27,15500.0,150.0
4508977,25/05/22,09:57:48,40000.0,190.0
65120,25/05/22,09:57:56,30000.0,120.0
16703879,25/05/22,09:58:07,225000.0,170.0
8207107,25/05/22,09:58:26,10000.0,380.0
59316,25/05/22,09:58:30,30000.0,120.0
16493921,25/05/22,09:58:39,34000.0,550.0
74974,25/05/22,09:58:39,5000.0,220.0
16704740,25/05/22,09:59:02,10000.0,370.0
25984108,25/05/22,09:59:05,70000.0,510.0
5516904,25/05/22,09:59:14,230000.0,80.0
11065973,25/05/22,09:59:20,88000.0,80.0
314608,25/05/22,10:00:27,200000.0,220.0
97383,25/05/22,10:00:38,100000.0,350.0
5332518,25/05/22,10:01:44,47000.0,80.0
14637,25/05/22,10:01:44,1300000.0,20.0
4882433,25/05/22,10:03:45,13000.0,20.0
6767915,25/05/22,10:03:46,89948.8,100.0
7669179,25/05/22,10:04:06,25000.0,105.0
91262,25/05/22,10:04:07,5000.0,160.0
11995673,25/05/22,10:04:11,100000.0,100.0
6767915,25/05/22,10:04:14,20407.89,110.0
70325,25/05/22,10:04:15,15000.0,95.0
498355,25/05/22,10:04:15,30000.0,100.0
8423672,25/05/22,10:04:16,90000.0,145.0
14615303,25/05/22,10:04:38,7000.0,190.0
6767915,25/05/22,10:04:49,40724.55,139.0
5029253,25/05/22,10:05:06,60000.0,490.0
72109,25/05/22,10:05:41,30000.0,640.0
9662013,25/05/22,10:06:40,50000.0,90.0
14835,25/05/22,10:06:48,200000.0,20.0
19405580,25/05/22,10:06:54,100000.0,290.0
3935333,25/05/22,10:07:03,50000.0,80.0
3900785,25/05/22,10:07:06,25000.0,120.0
6435639,25/05/22,10:07:19,50000.0,140.0
24751309,25/05/22,10:07:47,10000.0,250.0
3959381,25/05/22,10:07:51,50000.0,180.0
15915921,25/05/22,10:08:17,6000.0,120.0
14561040,25/05/22,10:09:15,100000.0,400.0
19409,25/05/22,10:09:23,32000.0,130.0
14524774,25/05/22,10:09:28,104000.0,30.0
13909621,25/05/22,10:09:35,10000.0,180.0
61212,25/05/22,10:09:43,5000.0,30.0
7204457,25/05/22,10:10:02,83300.0,250.0
5297358,25/05/22,10:10:06,150000.0,210.0
13097767,25/05/22,10:10:13,100000.0,180.0
11293585,25/05/22,10:10:19,30000.0,100.0
14417838,25/05/22,10:10:21,83300.0,240.0
7602943,25/05/22,10:10:40,20000.0,290.0
22781044,25/05/22,10:10:55,84156.57,399.0
15947589,25/05/22,10:10:58,35000.0,50.0
11346856,25/05/22,10:11:29,50000.0,400.0
16282,25/05/22,10:11:43,550000.0,30.0
18124,25/05/22,10:12:25,5000.0,300.0
359707,25/05/22,10:12:55,30000.0,160.0
16572123,25/05/22,10:13:03,3551734.52,79.0
34129,25/05/22,10:13:32,62000.0,90.0
16572123,25/05/22,10:13:40,3551734.52,129.0
66881,25/05/22,10:14:15,27000.0,30.0
11071525,25/05/22,10:14:19,200000.0,90.0
6351791,25/05/22,10:14:42,155000.0,160.0
339545,25/05/22,10:15:03,80000.0,70.0
310746,25/05/22,10:15:18,130000.0,80.0
